game_id,game_time,week,away_abbr,home_abbr,consensus_spread,abs_spread,spread_cat,away_is_favorite,home_is_favorite,away_score,home_score,actual_margin,away_covered,home_covered,away_luck,home_luck,away_prior_luck,home_prior_luck,away_luck_cat,home_luck_cat,matchup_type,game_time_et,is_lu,bet_team,bet_spread,bet_reason
016f76d8237e8d4eb62b9c2ef68381bb,2025-11-02 18:00:00+00:00,9,CHI,CIN,-3.0,3.0,0-3,True,False,47,42,5,True,False,10.5,14.2,-4.899999999999999,5.399999999999999,Unlucky,Lucky,Unlucky vs Lucky,Sun 2025-11-02 13:00 ET,True,CHI,-3.0,"CHI unlucky (-4.9), CIN lucky (+5.4)"
6031b513e188fc19a2311499566c9258,2025-11-02 18:00:00+00:00,9,CAR,GB,13.0,13.0,7.5+,False,True,16,13,3,True,False,-4.199999999999999,-7.800000000000001,-4.300000000000001,4.300000000000001,Unlucky,Lucky,Unlucky vs Lucky,Sun 2025-11-02 13:00 ET,True,CAR,13.0,"CAR unlucky (-4.3), GB lucky (+4.3)"
6dd3b8a705ed0db85d59fa19b9062cc8,2025-11-02 18:00:00+00:00,9,ATL,NE,5.0,5.0,3.5-7,False,True,23,24,-1,True,False,3.899999999999999,2.0,-3.4000000000000004,4.899999999999999,Unlucky,Lucky,Unlucky vs Lucky,Sun 2025-11-02 13:00 ET,True,ATL,5.0,"ATL unlucky (-3.4), NE lucky (+4.9)"
a788e7cebff4b5fe10034710090e4529,2025-11-02 18:00:00+00:00,9,SF,NYG,-2.5,2.5,0-3,True,False,34,24,10,True,False,5.300000000000001,0.0,-3.1999999999999997,4.199999999999999,Unlucky,Lucky,Unlucky vs Lucky,Sun 2025-11-02 13:00 ET,True,SF,-2.5,"SF unlucky (-3.2), NYG lucky (+4.2)"
b08df670a95f1809707b335dc75081c6,2025-11-02 21:05:00+00:00,9,NO,LAR,14.0,14.0,7.5+,False,True,10,34,-24,False,True,-2.0,2.1999999999999997,-8.1,9.0,Unlucky,Lucky,Unlucky vs Lucky,Sun 2025-11-02 16:05 ET,True,NO,14.0,"NO unlucky (-8.1), LAR lucky (+9.0)"
b60025aea576e2e89ef7bc7303f847ec,2025-11-02 18:00:00+00:00,9,LAC,TEN,-10.0,10.0,7.5+,True,False,27,20,7,False,True,-0.3000000000000007,8.4,8.8,-6.399999999999999,Lucky,Unlucky,Lucky vs Unlucky,Sun 2025-11-02 13:00 ET,True,TEN,10.0,"TEN unlucky (-6.4), LAC lucky (+8.8)"
c2fd8a23091a954fb21ff6d3537db826,2025-11-03 01:20:00+00:00,9,SEA,WAS,-3.0,3.0,0-3,True,False,38,14,24,True,False,2.799999999999997,-4.100000000000001,3.6999999999999993,-9.2,Lucky,Unlucky,Lucky vs Unlucky,Sun 2025-11-02 20:20 ET,True,WAS,3.0,"WAS unlucky (-9.2), SEA lucky (+3.7)"
