player,market,line,best_over_odds,best_over_book,best_over_implied,best_under_odds,best_under_book,best_under_implied,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,num_bookmakers
VJ Edgecombe,player_points_rebounds_assists,18.5,125,bovada,0.4444444444444444,-112,fanduel,0.5283018867924528,0.9727463312368972,2.8017241379310276,True,45.69,54.31,102.8,102.8,2.8,100.0,"Bet $45.69 Over @ bovada, $54.31 Under @ fanduel",Los Angeles Lakers @ Philadelphia 76ers,2025-12-08T00:30:00Z,3
Miles Bridges,player_assists,3.5,-125,betonlineag,0.5555555555555556,135,bovada,0.425531914893617,0.9810874704491725,1.9277108433734869,True,56.63,43.37,101.93,101.92,1.92,100.0,"Bet $56.63 Over @ betonlineag, $43.37 Under @ bovada",Denver Nuggets @ Charlotte Hornets,2025-12-07T23:00:00Z,2
Joel Embiid,player_points,16.5,-127,draftkings,0.5594713656387666,135,bovada,0.425531914893617,0.9850032805323836,1.522504519935275,True,56.8,43.2,101.52,101.52,1.52,100.0,"Bet $56.80 Over @ draftkings, $43.20 Under @ bovada",Los Angeles Lakers @ Philadelphia 76ers,2025-12-08T00:30:00Z,2
Austin Reaves,player_assists,4.5,-104,fanduel,0.5098039215686274,110,bovada,0.47619047619047616,0.9859943977591036,1.4204545454545414,True,51.7,48.3,101.41,101.43,1.41,100.0,"Bet $51.70 Over @ fanduel, $48.30 Under @ bovada",Los Angeles Lakers @ Philadelphia 76ers,2025-12-08T00:30:00Z,8
Coby White,player_points,19.5,-104,fanduel,0.5098039215686274,110,bovada,0.47619047619047616,0.9859943977591036,1.4204545454545414,True,51.7,48.3,101.41,101.43,1.41,100.0,"Bet $51.70 Over @ fanduel, $48.30 Under @ bovada",Golden State Warriors @ Chicago Bulls,2025-12-08T00:00:00Z,6
Coby White,player_points,18.5,-129,betrivers,0.5633187772925765,135,bovada,0.425531914893617,0.9888506921861935,1.127501644273221,True,56.97,43.03,101.13,101.12,1.12,100.0,"Bet $56.97 Over @ betrivers, $43.03 Under @ bovada",Golden State Warriors @ Chicago Bulls,2025-12-08T00:00:00Z,2
Joel Embiid,player_points_rebounds_assists,26.5,-115,draftkings,0.5348837209302324,120,bovada,0.45454545454545453,0.989429175475687,1.0683760683760868,True,54.06,45.94,101.07,101.07,1.07,100.0,"Bet $54.06 Over @ draftkings, $45.94 Under @ bovada",Los Angeles Lakers @ Philadelphia 76ers,2025-12-08T00:30:00Z,3
Karl-Anthony Towns,player_points,21.5,-102,draftkings,0.504950495049505,105,bovada,0.4878048780487805,0.9927553730982854,0.7297494526879111,True,50.86,49.14,100.72,100.74,0.72,100.0,"Bet $50.86 Over @ draftkings, $49.14 Under @ bovada",Orlando Magic @ New York Knicks,2025-12-07T17:00:00Z,8
Peyton Watson,player_threes,1.5,190,bovada,0.3448275862068966,-186,fanduel,0.6503496503496503,0.9951772365565469,0.4846135207172253,True,34.65,65.35,100.48,100.48,0.48,100.0,"Bet $34.65 Over @ bovada, $65.35 Under @ fanduel",Denver Nuggets @ Charlotte Hornets,2025-12-07T23:00:00Z,7
Paolo Banchero,player_rebounds,5.5,-113,fanduel,0.5305164319248827,115,bovada,0.46511627906976744,0.9956327109946501,0.43864458822238106,True,53.28,46.72,100.43,100.45,0.43,100.0,"Bet $53.28 Over @ fanduel, $46.72 Under @ bovada",Orlando Magic @ New York Knicks,2025-12-07T17:00:00Z,8
Isaiah Collier,player_threes,0.5,170,betmgm,0.37037037037037035,-167,betonlineag,0.6254681647940075,0.9958385351643778,0.41788549937318287,True,37.19,62.81,100.41,100.42,0.41,100.0,"Bet $37.19 Over @ betmgm, $62.81 Under @ betonlineag",Oklahoma City Thunder @ Utah Jazz,2025-12-08T01:00:00Z,3
Vincent Williams Jr,player_points,9.5,-109,draftkings,0.5215311004784688,110,bovada,0.47619047619047616,0.997721576668945,0.22836263987211503,True,52.27,47.73,100.22,100.23,0.22,100.0,"Bet $52.27 Over @ draftkings, $47.73 Under @ bovada",Portland Trail Blazers @ Memphis Grizzlies,2025-12-07T23:00:00Z,6
Jusuf Nurkic,player_threes,0.5,150,betmgm,0.4,-149,betonlineag,0.5983935742971888,0.9983935742971888,0.16090104585679832,True,40.06,59.94,100.15,100.17,0.15,100.0,"Bet $40.06 Over @ betmgm, $59.94 Under @ betonlineag",Oklahoma City Thunder @ Utah Jazz,2025-12-08T01:00:00Z,3
